codigo,tipo_propiedad,tipo_operacion,precio_venta,area,habitaciones,banos,administracion,parqueaderos,sector,estrato,antiguedad,latitud,longitud,estado,precio_arriendo,jacuzzi,chimenea,permite_mascotas,gimnasio,ascensor,conjunto_cerrado,piscina,salon_comunal,terraza,vigilancia,coords_modified,localidad,barrio,estacion_tm_cercana,distancia_estacion_tm_m,is_cerca_estacion_tm,parque_cercano,distancia_parque_m,is_cerca_parque,precio_metro_cuadrado_venta,precio_metro_cuadrado_arriendo,ratio_parqueaderos_habitaciones,ratio_habitaciones_banos,ratio_precio_venta_administracion,ratio_precio_arriendo_administracion,ratio_habitaciones_area,distance_to_nearest_juan_valdez,count_near_juan_valdez
11813-M4693988,APARTAMENTO,VENTA,20.82,169.0,3.0,3.0,3921395.93,2.0,,6,ENTRE 10 Y 20 ANOS,4.71,-74.03,USADO,,0,0,1,0,0,0,0,0,0,0,False,USAQUEN,GINEBRA NORTE,Prado,2530.1,0,PARQUE METROPOLITANO EL COUNTRY,1235.71,0,0.12,,0.67,1.0,0.0,,0.02,282.39,3.0
11813-M4692535,APARTAMENTO,VENTA,19.49,65.0,3.0,2.0,241000.0,1.0,,4,ENTRE 5 Y 10 ANOS,4.73,-74.1,USADO,,0,0,0,0,0,0,0,0,0,0,False,SUBA,NUEVO CORINTO,La Campiña,1976.04,0,PARQUE VECINAL URBANIZACIÓN NUEVA TIBABUYES 1,981.68,0,0.3,,0.33,1.5,0.0,,0.05,2272.29,0.0
11813-M4729057,APARTAMENTO,VENTA,20.56,92.0,3.0,2.0,750000.0,2.0,,5,ENTRE 10 Y 20 ANOS,4.7,-74.05,USADO,,0,0,1,0,0,0,0,0,0,0,False,USAQUEN,SANTA BARBARA OCCIDENTAL,Calle 127,501.07,0,PARQUE ZONAL ATABANZA,1151.31,0,0.22,,0.67,1.5,0.0,,0.03,409.4,3.0
11813-M4676041,APARTAMENTO,VENTA,19.67,84.0,3.0,2.0,330000.0,1.0,,3,ENTRE 0 Y 5 ANOS,4.72,-74.13,USADO,,0,0,1,0,0,0,0,0,0,0,False,ENGATIVA,S.C. ENGATIVA EL DORADO,Portal 80,2602.92,0,PARQUE METROPOLITANO PLANTA DE TRATAMIENTO SALITRE,777.35,0,0.23,,0.33,1.5,0.0,,0.04,2389.41,0.0
11813-M4675422,APARTAMENTO,VENTA,20.42,148.0,3.0,3.0,760000.0,1.0,,4,MAS DE 20 ANOS,4.65,-74.06,USADO,,0,0,1,0,0,0,0,0,0,0,False,CHAPINERO,S.C. CHAPINERO NORTE,Calle 63,428.36,1,PARQUE ZONAL GUSTAVO URIBE BOTERO,1085.08,0,0.14,,0.33,1.0,0.0,,0.02,254.68,1.0
11813-M4675190,APARTAMENTO,VENTA,19.11,53.0,3.0,2.0,100000.0,0.0,KENNEDY,2,ENTRE 10 Y 20 ANOS,4.65,-74.16,USADO,,0,0,1,0,0,0,0,0,0,0,False,KENNEDY,S.C. TINTALA,Biblioteca Tintal,1211.12,0,PARQUE METROPOLITANO BIBLIOTECA EL TINTAL,409.57,1,0.36,,0.0,1.5,0.0,,0.06,3004.1,0.0
11813-M4675219,APARTAMENTO,VENTA,19.41,79.0,3.0,2.0,217700.0,1.0,CASTILLA MARSELLA,3,MAS DE 20 ANOS,4.64,-74.15,USADO,,0,0,1,0,0,0,0,0,0,0,False,KENNEDY,CIUDAD TECHO I,Transversal 86,302.19,1,PARQUE METROPOLITANO BIBLIOTECA EL TINTAL,1025.45,0,0.25,,0.33,1.5,0.0,,0.04,2482.43,0.0
11813-M4675071,APARTAMENTO,VENTA,19.04,60.0,3.0,2.0,156000.0,0.0,ALTOS DE SUBA Y CERROS DE SAN JORGE,3,ENTRE 10 Y 20 ANOS,4.75,-74.08,USADO,,0,0,1,0,0,0,0,0,0,0,False,SUBA,URB. ARAGON,La Campiña,1815.89,0,PARQUE ZONAL CAMPO VERDE,15.18,1,0.32,,0.0,1.5,0.0,,0.05,1843.95,0.0
11813-M4675389,APARTAMENTO,VENTA,19.21,56.0,3.0,2.0,100000.0,0.0,,3,ENTRE 10 Y 20 ANOS,4.65,-74.14,USADO,,0,0,1,0,0,0,0,0,0,0,False,KENNEDY,CASTILLA REAL,Mandalay,1817.59,0,PARQUE VECINAL VILLA ALSACIA,487.47,1,0.34,,0.0,1.5,0.0,,0.05,1257.01,0.0
11813-M4676295,APARTAMENTO,VENTA,19.81,109.0,4.0,3.0,102000.0,1.0,,4,MAS DE 20 ANOS,4.65,-74.08,USADO,,0,0,1,0,0,0,0,0,0,0,False,TEUSAQUILLO,CAMPIN OCCIDENTAL,Movistar Arena,178.62,1,PARQUE VECINAL ARENA MOVISTAR,217.67,1,0.18,,0.25,1.33,0.0,,0.04,139.95,1.0
11813-M4675986,APARTAMENTO,VENTA,20.08,82.0,3.0,3.0,380000.0,2.0,,4,MAS DE 20 ANOS,4.65,-74.09,USADO,,0,0,1,0,0,0,0,0,0,0,False,TEUSAQUILLO,PABLO VI - URB. MONTANA QUIRINAL III ETAPA,Movistar Arena,1133.51,0,PARQUE METROPOLITANO VIRGILIO BARCO,334.97,1,0.24,,0.67,1.0,0.0,,0.04,1117.94,0.0
11813-M4675508,APARTAMENTO,VENTA,19.58,38.0,1.0,1.0,290000.0,1.0,ANTONIO NARINO,3,ENTRE 0 Y 5 ANOS,4.65,-74.07,USADO,,0,0,1,0,0,0,0,0,0,0,False,CHAPINERO,S.C. CHAPINERO CENTRAL,Calle 63,253.85,1,PARQUE ZONAL GIMNASIO DEL NORTE,1420.83,0,0.52,,1.0,1.0,0.0,,0.03,848.38,0.0
11813-M4676278,APARTAMENTO,VENTA,20.79,193.0,3.0,5.0,1320000.0,3.0,CERROS DE SUBA,6,ENTRE 10 Y 20 ANOS,4.71,-74.08,USADO,,0,0,1,1,0,0,0,0,0,0,False,SUBA,NIZA SUBA - MONTENIZA,Niza - Calle 127,1150.15,0,PARQUE METROPOLITANO CEFE COMETAS,95.55,1,0.11,,1.0,0.6,0.0,,0.02,1177.62,0.0
11813-M4675072,APARTAMENTO,VENTA,19.01,54.0,3.0,2.0,140000.0,0.0,,3,ENTRE 10 Y 20 ANOS,4.75,-74.12,USADO,,0,0,1,0,0,0,0,0,0,0,False,SUBA,FONTANAR DEL RIO 2,Portal Suba,2505.5,0,PARQUE ZONAL CEFE FONTANAR DEL RIO,399.66,1,0.35,,0.0,1.5,0.0,,0.06,2324.32,0.0
11813-M4676392,APARTAMENTO,VENTA,20.5,127.0,3.0,4.0,953000.0,2.0,,6,MAS DE 20 ANOS,4.69,-74.05,USADO,,0,0,0,0,0,0,0,0,0,0,False,USAQUEN,SANTA BIBIANA,Calle 106,387.47,1,PARQUE VECINAL URBANIZACIÓN NORMANDIA I II II Y IV SECTOR,1729.8,0,0.16,,0.67,0.75,0.0,,0.02,545.92,0.0
11813-M4688114,APARTAMENTO,VENTA,19.56,76.0,3.0,2.0,296000.0,1.0,,3,ENTRE 10 Y 20 ANOS,4.75,-74.06,USADO,,0,0,1,0,0,0,0,0,0,0,False,SUBA,URB. PICADELLY,Toberin - Foundever,1109.79,0,PARQUE VECINAL DESARROLLO CANTALEJO URBANIZACIÓN CANTALEJO MANZANA B,432.58,1,0.26,,0.33,1.5,0.0,,0.04,1842.24,0.0
11813-M4688117,APARTAMENTO,VENTA,19.25,57.0,3.0,2.0,343000.0,1.0,,3,ENTRE 10 Y 20 ANOS,4.75,-74.06,USADO,,0,0,1,0,0,0,0,0,0,0,False,SUBA,SENDEROS DE BRITALIA,Toberin - Foundever,1146.94,0,PARQUE VECINAL DESARROLLO CANTALEJO URBANIZACIÓN CANTALEJO MANZANA B,691.52,0,0.34,,0.33,1.5,0.0,,0.05,2008.89,0.0
11813-M4676662,APARTAMENTO,VENTA,19.32,49.0,2.0,2.0,177800.0,1.0,,3,ENTRE 5 Y 10 ANOS,4.58,-74.13,USADO,,0,0,1,0,0,0,0,0,0,0,False,RAFAEL URIBE URIBE,S.C. SANTA LUCIA,Calle 40 Sur,796.74,0,PARQUE ZONAL QUIROGA,1449.29,0,0.39,,0.5,1.0,0.0,,0.04,428.47,1.0
11813-M4675921,APARTAMENTO,VENTA,19.58,52.0,2.0,2.0,323000.0,1.0,,4,MAS DE 20 ANOS,4.64,-74.07,USADO,,0,0,1,0,0,0,0,0,0,0,False,TEUSAQUILLO,BANCO CENTRAL,Calle 57,412.28,1,PARQUE ESCENARIO DEPORTIVO EL CAMPINCITO - CEAD,1009.86,0,0.38,,0.5,1.0,0.0,,0.04,559.99,0.0
11813-M4676259,APARTAMENTO,VENTA,20.21,116.0,2.0,3.0,802000.0,2.0,,5,MAS DE 20 ANOS,4.7,-74.05,USADO,,0,0,0,0,0,0,0,0,0,0,False,USAQUEN,SANTA BARBARA OCCIDENTAL,Pepe Sierra,680.45,0,PARQUE METROPOLITANO EL COUNTRY,1319.9,0,0.17,,1.0,0.67,0.0,,0.02,242.21,2.0
11813-M4675896,APARTAMENTO,VENTA,20.29,145.0,4.0,3.0,707000.0,2.0,,6,ENTRE 0 Y 5 ANOS,4.68,-74.06,USADO,,0,0,1,0,0,0,0,0,0,0,False,CHAPINERO,S.C. CHICO NORTE III SECTOR,Calle 100 - Marketmedios,284.24,1,PARQUE VECINAL URBANIZACIÓN NORMANDIA I II II Y IV SECTOR,506.86,0,0.14,,0.5,1.33,0.0,,0.03,327.08,1.0
11813-M4676173,APARTAMENTO,VENTA,19.36,49.0,2.0,1.0,378000.0,1.0,,4,MAS DE 20 ANOS,4.73,-74.04,USADO,,0,0,1,0,0,0,0,0,0,0,False,USAQUEN,LOS CEDRITOS,Calle 142,916.35,0,PARQUE VECINAL NUEVA URBANIZACIÓN EL CEDRITO,1009.61,0,0.4,,0.5,2.0,0.0,,0.04,785.14,0.0
11813-M4675931,APARTAMENTO,VENTA,20.5,192.0,5.0,3.0,3921395.93,0.0,,3,MAS DE 20 ANOS,4.64,-74.06,USADO,,0,0,1,0,0,0,0,0,0,0,False,CHAPINERO,S.C. CHAPINERO CENTRAL,Calle 57,387.04,1,PARQUE ZONAL GUSTAVO URIBE BOTERO,1462.15,0,0.11,,0.0,1.67,0.0,,0.03,1136.68,0.0
11813-M4676575,APARTAMENTO,VENTA,20.5,116.0,4.0,4.0,750000.0,2.0,NIZA ALHAMBRA,5,ENTRE 0 Y 5 ANOS,4.69,-74.06,USADO,,0,0,1,0,0,0,0,0,0,0,False,SUBA,PUENTE LARGO SECTOR I Y II,Puentelargo,283.15,1,PARQUE ZONAL CANAL CORDOBA,797.69,0,0.18,,0.5,1.0,0.0,,0.03,711.71,0.0
11813-M4675373,APARTAMENTO,VENTA,21.3,220.0,3.0,2.0,170000.0,2.0,CHICO,4,ENTRE 10 Y 20 ANOS,4.68,-74.04,USADO,,0,0,0,0,0,0,0,0,0,0,True,CHAPINERO,S.C. CHICO NORTE,Virrey,1940.3,0,PARQUE VECINAL URBANIZACIÓN LA CABRERA,1164.23,0,0.1,,0.67,1.5,0.0,,0.01,589.28,0.0
11813-M4675400,APARTAMENTO,VENTA,19.19,27.0,1.0,1.0,277000.0,0.0,,4,ENTRE 0 Y 5 ANOS,4.65,-74.06,USADO,,0,0,1,0,0,0,0,0,0,0,False,CHAPINERO,S.C. CHAPINERO NORTE,Calle 63,415.17,1,PARQUE ZONAL GUSTAVO URIBE BOTERO,1016.28,0,0.71,,0.0,1.0,0.0,,0.04,529.17,0.0
11813-M4676675,APARTAMENTO,VENTA,21.31,273.0,5.0,5.0,830000.0,2.0,,5,MAS DE 20 ANOS,4.66,-74.06,USADO,,0,0,1,0,0,0,0,0,0,0,False,CHAPINERO,S.C. ESPARTILLAL,Calle 76 - San Felipe,408.89,1,PARQUE ZONAL SAN ANDRÉS,708.69,0,0.08,,0.4,1.0,0.0,,0.02,483.65,1.0
11813-M4675447,APARTAMENTO,VENTA,19.04,48.0,2.0,1.0,120000.0,0.0,KENNEDY,3,ENTRE 5 Y 10 ANOS,4.64,-74.16,USADO,,0,0,1,0,0,0,0,0,0,0,False,KENNEDY,CIUDAD TECHO II,Biblioteca Tintal,510.82,0,PARQUE METROPOLITANO BIBLIOTECA EL TINTAL,444.94,1,0.4,,0.0,2.0,0.0,,0.04,3044.69,0.0
11813-M4497483,APARTAMENTO,VENTA,20.07,72.0,3.0,2.0,200000.0,0.0,,6,MAS DE 20 ANOS,4.66,-74.05,USADO,,0,0,1,0,0,0,0,0,0,0,False,CHAPINERO,LOS ROSALES,Calle 72,1643.57,0,PARQUE ZONAL GUSTAVO URIBE BOTERO,920.49,0,0.28,,0.0,1.5,0.0,,0.04,901.96,0.0
11813-M4675885,APARTAMENTO,VENTA,20.09,100.0,3.0,3.0,503000.0,2.0,,4,MAS DE 20 ANOS,4.72,-74.03,USADO,,0,0,1,0,0,0,0,0,0,0,False,USAQUEN,LAS_ACACIAS,Calle 142,2426.46,0,PARQUE VECINAL NUEVA URBANIZACIÓN EL CEDRITO,529.4,0,0.2,,0.67,1.0,0.0,,0.03,619.18,0.0
10858-M4587891,APARTAMENTO,VENTA,20.13,104.0,3.0,3.0,317000.0,2.0,SANTA BARBARA,5,MAS DE 20 ANOS,4.69,-74.05,USADO,,0,1,0,0,0,0,0,0,0,1,False,USAQUEN,SANTA BIBIANA,Calle 106,664.08,0,PARQUE VECINAL URBANIZACIÓN NORMANDIA I II II Y IV SECTOR,1395.79,0,0.19,,0.67,1.0,0.0,,0.03,531.67,0.0
11813-M4676647,APARTAMENTO,VENTA,19.91,76.0,3.0,2.0,400200.0,1.0,,4,ENTRE 10 Y 20 ANOS,4.74,-74.06,USADO,,0,0,1,1,0,0,0,0,0,0,False,SUBA,MAZUREN,Mazurén,779.86,0,PARQUE VECINAL URBANIZACIÓN VICTORIA NORTE,389.75,1,0.26,,0.33,1.5,0.0,,0.04,1446.43,0.0
11813-M4741905,APARTAMENTO,VENTA,19.25,54.0,3.0,2.0,196000.0,1.0,,3,ENTRE 5 Y 10 ANOS,4.66,-74.16,USADO,,0,0,1,0,0,0,0,0,0,0,False,KENNEDY,S.C. TINTALA,Biblioteca Tintal,1977.21,0,PARQUE ZONAL SAN IGNACIO,649.62,0,0.36,,0.33,1.5,0.0,,0.06,2823.66,0.0
11813-M4676074,APARTAMENTO,VENTA,20.01,80.0,1.0,2.0,690000.0,1.0,,6,ENTRE 0 Y 5 ANOS,4.69,-74.05,USADO,,0,0,1,0,0,0,0,0,0,0,False,USAQUEN,SANTA BIBIANA,Calle 106,846.55,0,PARQUE VECINAL URBANIZACIÓN NORMANDIA I II II Y IV SECTOR,1869.97,0,0.25,,1.0,0.5,0.0,,0.01,337.86,1.0
11813-M4676056,APARTAMENTO,VENTA,19.92,123.0,4.0,3.0,800000.0,2.0,,5,MAS DE 20 ANOS,4.67,-74.06,USADO,,0,0,1,0,0,0,0,0,0,0,False,CHAPINERO,S.C. LAGO GAITAN,Héroes - Gel´Hada,429.08,1,PARQUE ZONAL SAN ANDRÉS,551.58,0,0.16,,0.5,1.33,0.0,,0.03,136.78,6.0
4566-M4135335,APARTAMENTO,VENTA,20.07,85.0,2.0,2.0,635000.0,2.0,SANTA BARBARA,6,ENTRE 10 Y 20 ANOS,4.69,-74.04,USADO,,0,0,0,0,0,0,0,0,0,1,False,USAQUEN,SANTA BARBARA CENTRAL I Y II,Calle 106,1418.19,0,PARQUE METROPOLITANO EL COUNTRY,1551.96,0,0.24,,1.0,1.0,0.0,,0.02,532.18,0.0
11813-M4693983,APARTAMENTO,VENTA,20.23,106.0,3.0,3.0,378000.0,2.0,NIZA ALHAMBRA,5,ENTRE 0 Y 5 ANOS,4.71,-74.07,USADO,,0,0,1,1,0,0,0,0,0,0,False,SUBA,BATAN LOTE NIZA XII,Humedal Córdoba,256.85,1,PARQUE ZONAL CANAL CORDOBA,598.87,0,0.19,,0.67,1.0,0.0,,0.03,710.68,0.0
11813-M4676211,APARTAMENTO,VENTA,20.52,125.0,4.0,1.0,830400.0,2.0,,5,ENTRE 5 Y 10 ANOS,4.69,-74.06,USADO,,0,0,1,1,0,0,0,0,0,0,False,SUBA,PUENTE LARGO SECTOR I Y II,Puentelargo,398.92,1,PARQUE ZONAL CANAL CORDOBA,779.87,0,0.16,,0.5,4.0,0.0,,0.03,738.08,0.0
11813-M4676401,APARTAMENTO,VENTA,19.81,110.0,5.0,3.0,380000.0,1.0,,3,MAS DE 20 ANOS,4.6,-74.07,USADO,,0,0,1,0,0,0,0,0,0,0,False,SANTA FE,LAS NIEVES,Las Aguas - Centro Colombo Americano,275.38,1,PARQUE METROPOLITANO INDEPENDENCIA BICENTENARIO,895.31,0,0.18,,0.2,1.67,0.0,,0.05,319.9,2.0
11813-M4674870,APARTAMENTO,VENTA,20.03,90.0,3.0,2.0,430000.0,2.0,,4,MAS DE 20 ANOS,4.73,-74.03,USADO,,0,0,1,0,0,0,0,0,0,0,False,USAQUEN,CEDRO SALAZAR,Calle 146,2040.81,0,PARQUE ZONAL ALTA BLANCA,638.14,0,0.22,,0.67,1.5,0.0,,0.03,150.82,1.0
11813-M4675206,APARTAMENTO,VENTA,21.25,182.0,3.0,5.0,948000.0,2.0,CHICO,5,MAS DE 20 ANOS,4.68,-74.05,USADO,8500000.0,0,0,0,0,0,0,0,0,0,0,True,CHAPINERO,S.C. CHICO NORTE,Virrey,963.68,0,PARQUE ZONAL CANAL EL VIRREY EL CHICO,669.12,0,0.12,46703.3,0.67,0.6,0.0,8.97,0.02,202.89,3.0
11813-M4676448,APARTAMENTO,VENTA,19.01,17.0,1.0,1.0,3921395.93,0.0,CHICO,4,ENTRE 0 Y 5 ANOS,4.68,-74.05,USADO,,0,0,0,1,0,0,0,0,0,0,True,CHAPINERO,S.C. CHICO NORTE,Virrey,1019.78,0,PARQUE ZONAL CANAL EL VIRREY EL CHICO,618.58,0,1.12,,0.0,1.0,0.0,,0.06,178.25,2.0
11813-M4721091,APARTAMENTO,VENTA,19.67,74.0,3.0,2.0,237500.0,1.0,,4,ENTRE 10 Y 20 ANOS,4.67,-74.13,USADO,,0,0,1,0,0,0,0,0,0,0,False,FONTIBON,CAPELLANIA,Modelia,1146.96,0,PARQUE VECINAL MODELIA SECTOR A,722.82,0,0.27,,0.33,1.5,0.0,,0.04,969.21,0.0
4566-M4672631,APARTAMENTO,VENTA,20.2,80.0,2.0,3.0,700000.0,1.0,CHICO,6,MAS DE 20 ANOS,4.68,-74.05,USADO,,0,0,0,0,1,0,0,0,0,0,False,CHAPINERO,S.C. CHICO NORTE III SECTOR,Calle 100 - Marketmedios,851.65,0,PARQUE ZONAL CANAL EL VIRREY EL CHICO,892.58,0,0.25,,0.5,0.67,0.0,,0.02,364.67,4.0
11813-M4741842,APARTAMENTO,VENTA,19.78,150.0,4.0,4.0,100000.0,1.0,,3,ENTRE 0 Y 5 ANOS,4.67,-74.14,USADO,,0,0,1,0,0,0,0,0,0,0,False,FONTIBON,VILLEMAR,Portal El Dorado,2185.68,0,PARQUE VECINAL VILLA HELENA VILLEMAR,279.19,1,0.13,,0.25,1.0,0.0,,0.03,1518.49,0.0
11813-M4675381,APARTAMENTO,VENTA,19.38,55.0,2.0,2.0,200000.0,0.0,,3,MAS DE 20 ANOS,4.73,-74.03,USADO,,0,0,1,0,0,0,0,0,0,0,False,USAQUEN,CAOBOS SALAZAR URB. CAPRI I Y II SECTOR,Calle 146,1795.06,0,PARQUE VECINAL NUEVA URBANIZACIÓN EL CEDRITO,538.94,0,0.35,,0.0,1.0,0.0,,0.04,251.71,1.0
11813-M4674938,APARTAMENTO,VENTA,19.49,70.0,3.0,2.0,300000.0,1.0,,4,ENTRE 0 Y 5 ANOS,4.75,-74.02,USADO,,0,0,1,0,0,0,0,0,0,0,False,USAQUEN,S.C. HORIZONTES NORTE,Portal Norte,2457.3,0,PARQUE ZONAL SERVITA,1411.82,0,0.28,,0.33,1.5,0.0,,0.04,1558.24,0.0
11813-M4676280,APARTAMENTO,VENTA,19.99,80.0,2.0,2.0,400000.0,1.0,,5,ENTRE 10 Y 20 ANOS,4.72,-74.05,USADO,,0,0,1,0,0,0,0,0,0,0,False,USAQUEN,LOS CEDROS,Alcalá,461.79,1,PARQUE VECINAL PRADO PINZÓN,1006.26,0,0.25,,0.5,1.0,0.0,,0.02,111.36,1.0
11813-M4675043,APARTAMENTO,VENTA,19.79,81.0,3.0,3.0,532000.0,2.0,,4,MAS DE 20 ANOS,4.72,-74.03,USADO,,0,0,1,0,0,0,0,0,0,0,False,USAQUEN,LOS CEDROS ORIENTAL,Calle 142,2438.14,0,PARQUE VECINAL NUEVA URBANIZACIÓN EL CEDRITO,533.3,0,0.24,,0.67,1.0,0.0,,0.04,824.54,0.0
11813-M4675998,APARTAMENTO,VENTA,19.25,57.0,3.0,2.0,170000.0,1.0,FONTIBON TINTAL,3,MAS DE 20 ANOS,4.68,-74.14,USADO,,0,0,0,0,0,0,0,0,0,0,False,FONTIBON,VERACRUZ_II SECTOR,Portal El Dorado,1705.67,0,PARQUE VECINAL VILLA HELENA VILLEMAR,761.33,0,0.34,,0.33,1.5,0.0,,0.05,1550.88,0.0
11813-M4675090,APARTAMENTO,VENTA,21.28,200.0,2.0,3.0,700000.0,2.0,CHICO,3,MAS DE 20 ANOS,4.65,-74.06,USADO,,0,0,1,0,0,0,0,0,0,0,False,CHAPINERO,S.C. QUINTA CAMACHO,Flores – Areandina,591.53,0,PARQUE ZONAL GUSTAVO URIBE BOTERO,736.65,0,0.11,,1.0,0.67,0.0,,0.01,314.84,2.0
11813-M4676203,APARTAMENTO,VENTA,20.11,119.0,3.0,2.0,390000.0,1.0,,4,MAS DE 20 ANOS,4.69,-74.07,USADO,,0,0,1,0,0,0,0,0,0,0,False,SUBA,URB. LA FLORESTA V SECTOR,Puentelargo,819.21,0,PARQUE ZONAL CANAL RIO NEGRO,446.77,1,0.17,,0.33,1.5,0.0,,0.03,189.3,2.0
11813-M4676121,APARTAMENTO,VENTA,19.55,60.0,3.0,2.0,250000.0,1.0,,4,ENTRE 10 Y 20 ANOS,4.77,-74.03,USADO,,0,0,1,1,0,0,0,0,0,0,False,USAQUEN,TIBABITA,Terminal,1455.69,0,PARQUE VECINAL DESARROLLO VERBENAL I,1144.67,0,0.33,,0.33,1.5,0.0,,0.05,1282.36,0.0
11813-M4675221,APARTAMENTO,VENTA,20.31,113.0,3.0,3.0,400000.0,2.0,,5,ENTRE 10 Y 20 ANOS,4.74,-74.06,USADO,2494000.0,0,0,1,0,0,0,0,0,0,0,False,SUBA,URB. LA SIRENA,Mazurén,1542.89,0,PARQUE VECINAL DESARROLLO CANTALEJO URBANIZACIÓN CANTALEJO MANZANA B,929.25,0,0.18,22070.8,0.67,1.0,0.0,6.24,0.03,563.73,0.0
11813-M4676054,APARTAMENTO,VENTA,20.77,112.0,2.0,3.0,830000.0,1.0,,5,MAS DE 20 ANOS,4.66,-74.05,USADO,,0,0,1,0,0,0,0,0,0,0,False,CHAPINERO,S.C. EL NOGAL,Calle 76 - San Felipe,940.09,0,PARQUE ZONAL SAN ANDRÉS,187.13,1,0.19,,0.5,0.67,0.0,,0.02,349.25,4.0
11813-M4675401,APARTAMENTO,VENTA,19.92,84.0,2.0,2.0,629100.0,2.0,,5,ENTRE 10 Y 20 ANOS,4.72,-74.05,USADO,,0,0,1,0,0,0,0,0,0,0,False,USAQUEN,LOS CEDROS,Alcalá,160.12,1,PARQUE VECINAL PRADO PINZÓN,724.31,0,0.24,,1.0,1.0,0.0,,0.02,355.13,1.0
11813-M4676108,APARTAMENTO,VENTA,19.8,71.0,3.0,2.0,370000.0,1.0,,5,ENTRE 5 Y 10 ANOS,4.74,-74.07,USADO,,0,0,1,1,0,0,0,0,0,0,False,SUBA,CASABLANCA (HACIENDA),21 Ángeles,1651.16,0,PARQUE ZONAL EL TOMILLAR,624.48,0,0.28,,0.33,1.5,0.0,,0.04,1047.73,0.0
11813-M4676413,APARTAMENTO,VENTA,19.58,77.0,3.0,2.0,290000.0,1.0,ALTOS DE SUBA Y CERROS DE SAN JORGE,4,ENTRE 5 Y 10 ANOS,4.75,-74.09,USADO,,0,0,0,0,0,0,0,0,0,0,False,SUBA,URB. MAITRELLA,La Campiña,642.73,0,PARQUE VECINAL URBANIZACIÓN VALLE DE REFOUS,250.81,1,0.25,,0.33,1.5,0.0,,0.04,774.85,0.0
11813-M4676617,APARTAMENTO,VENTA,19.45,86.0,3.0,2.0,100000.0,0.0,,4,ENTRE 0 Y 5 ANOS,4.68,-74.11,USADO,,0,0,1,0,0,0,0,0,0,0,False,ENGATIVA,VILLALUZ,Modelia,1175.14,0,PARQUE VECINAL URBANIZACIÓN LA EUROPA,1193.14,0,0.23,,0.0,1.5,0.0,,0.03,935.08,0.0
11813-M4741891,APARTAMENTO,VENTA,20.02,88.0,3.0,2.0,370000.0,1.0,,4,MAS DE 20 ANOS,4.63,-74.09,USADO,,0,0,1,1,0,0,0,0,0,0,False,TEUSAQUILLO,EL_RECUERDO,Recinto Ferial,275.5,1,PARQUE VECINAL SANTA CLARA,1099.87,0,0.23,,0.33,1.5,0.0,,0.03,1265.31,0.0
11813-M4741901,APARTAMENTO,VENTA,19.54,32.0,1.0,1.0,3921395.93,1.0,CHICO,3,ENTRE 0 Y 5 ANOS,4.68,-74.04,USADO,,0,0,1,0,0,0,0,0,0,0,True,CHAPINERO,S.C. CHICO NORTE,Virrey,1569.84,0,PARQUE VECINAL URBANIZACIÓN LA CABRERA,869.61,0,0.61,,1.0,1.0,0.0,,0.03,397.5,1.0
11813-M4741886,APARTAMENTO,VENTA,19.16,42.0,2.0,1.0,120000.0,0.0,TIMIZA LA ALQUERIA,3,ENTRE 0 Y 5 ANOS,4.6,-74.16,USADO,,0,0,1,0,0,0,0,0,0,0,False,BOSA,VILLA DEL RIO II SECTOR,CC Paseo Villa del Río - Madelena,406.35,1,PARQUE VECINAL URBANIZACIÓN BALMORAL CESIÓN GUADALUPE,519.94,0,0.46,,0.0,2.0,0.0,,0.05,757.05,0.0
11813-M4741863,APARTAMENTO,VENTA,20.01,87.0,3.0,2.0,354000.0,1.0,,4,ENTRE 10 Y 20 ANOS,4.66,-74.11,USADO,,0,0,1,0,0,0,0,0,0,0,False,FONTIBON,MODELIA,Normandía,575.86,0,PARQUE ZONAL CANAL BOYACA,416.33,1,0.23,,0.33,1.5,0.0,,0.03,657.7,0.0
11813-M4741835,APARTAMENTO,VENTA,20.18,98.0,2.0,2.0,580000.0,2.0,,6,ENTRE 10 Y 20 ANOS,4.73,-74.08,USADO,,0,0,1,0,0,0,0,0,0,0,False,SUBA,NIZA SUBA - QUIMBAYA SAN CARLOS,Gratamira,175.94,1,PARQUE ZONAL EL TOMILLAR,1365.94,0,0.21,,1.0,1.0,0.0,,0.02,1120.73,0.0
11813-M4741859,APARTAMENTO,VENTA,20.2,133.0,3.0,3.0,350000.0,3.0,,4,MAS DE 20 ANOS,4.73,-74.03,USADO,,0,0,1,0,0,0,0,0,0,0,False,USAQUEN,CEDRO SALAZAR,Calle 146,2328.72,0,PARQUE VECINAL NUEVA URBANIZACIÓN EL CEDRITO,581.68,0,0.15,,1.0,1.0,0.0,,0.02,542.01,0.0
11813-M4689045,APARTAMENTO,VENTA,19.04,47.0,3.0,2.0,111000.0,0.0,,3,ENTRE 0 Y 5 ANOS,4.7,-74.17,USADO,,0,0,1,1,0,0,0,0,0,0,False,FONTIBON,S.C. PUENTE GRANDE,Portal El Dorado,5426.3,0,PARQUE ZONAL LA CONCORDIA,2420.67,0,0.41,,0.0,1.5,0.0,,0.06,2561.98,0.0
